"Esta tabela refere-se ao período de consulta pública - 21/12/2017 a 05/03/2018."
""
"LINHA ATUAL                                                                                                       LINHAS PROPOSTAS: OPÇÕES DE DESLOCAMENTO"
"CÓD. LINHA -                                                          CÓD. LINHA -"
"NÚMERO DA LINHA                          NOME DA LINHA                ÁREAS                                     NOME DA LINHA (TRECHO 1)                                                 NOME DA LINHA (TRECHO 2)             SUGESTÃO DE OPÇÕES DE TRANSFERÊNCIA"
"CONSULTA PÚBLICA                                                      CONSULTA PÚBLICA"
"1012-10       TERM. JD. BRITANIA - JD. MONTE BELO                   1          4.05.05       JD. MONTE BELO - TERM. JD. BRITÂNIA                                 MANTIDA"
"1015-10       TERM. JD. BRITÂNIA - CHÁC. MARIA TRINDADE             1          4.05.01       TERM. JD. BRITÂNIA - CHÁC. MARIA TRINDADE                           MANTIDA"
"Na Av. Luis Dumont Vilares pegar a linha Conexao"
"1016-10       CEM. DO HORTO - SHOP. CENTER NORTE                    2          4.07.14       CEM. DO HORTO - METRÔ PARADA INGLESA                    1.01.17      CONEXÃO JAÇANÃ - SHOP. CENTER NORTE"
"Jaçanã- Center Norte."
"1017-10       PERUS - CONEXÃO VL. IÓRIO                             1          3.01.12       PERUS - CONEXÃO VL. IÓRIO                                            MANTIDA"
"No Metrô Tucuruvi pegar a linha Jd. Filhos da Terra -"
"1018-10       VL. ROSA - METRÔ SANTANA                              2          4.08.21       VL. ROSA - METRÔ TUCURUVI                               4.07.43      JD. FILHOS DA TERRA - METRÔ SANTANA"
"Metrô Santana"
"1019-10       SOL NASCENTE - TERM. PIRITUBA                         1          6.00.02       SOL NASCENTE - TERM. PIRITUBA                                        MANTIDA"
"1020-10       PERUS - CONEXÃO VL. IÓRIO                             1          3.01.12       PERUS - CONEXÃO VL. IÓRIO                                            MANTIDA"
"1021-10       COHAB BRASILÂNDIA - TERM. PIRITUBA                    1          4.06.04       COHAB BRASILÂNDIA - TERM. PIRITUBA                                   MANTIDA"
"1024-10       JD. CAROMBÉ - CONEXÃO PETRÔNIO PORTELA                1          4.06.06       JD. CAROMBÉ - CONEXÃO PETRÔNIO PORTELA                               MANTIDA"
"1025-10       JD. CAROMBÉ - CONEXÃO PETRÔNIO PORTELA                1          4.06.06       JD. CAROMBÉ - CONEXÃO PETRÔNIO PORTELA                               MANTIDA"
"1026-10       VL. IARA - CONEXÃO PETRÔNIO PORTELA                   1          4.06.21       VL. IARA - CONEXÃO PETRÔNIO PORTELA                                  MANTIDA"
"1034-10       VL. IARA - CONEXÃO VL. IÓRIO                          1          4.06.18       VL. IARA - CONEXÃO VL. IÓRIO                                         MANTIDA"
"1036-10       COHAB BRASILÂNDIA - CONEXÃO VL. IÓRIO                 1          4.06.05       COHAB BRASILÂNDIA - CONEXÃO VL. IÓRIO                                MANTIDA"
"106A-10       METRÔ SANTANA - ITAIM BIBI                            2          1.01.13       METRÔ SANTANA - PQ. DO POVO                                          MANTIDA"
"3.08.25      TERM. PQ. D. PEDRO II - CID. UNIVERSITÁRIA         A partir do Term Amaral Gurgel, as linhas mencionadas"
"107T-10       METRÔ TUCURUVI - TERM. PINHEIROS                      2          3.02.06       METRÔ TUCURUVI - TERM. AMARAL GURGEL"
"1.04.24      TERM. PINHEIROS - TERM. BANDEIRA                   atendem a região de Pinheiros"
"1156-10       VL. SABRINA - PÇA. DO CORREIO                         2          3.02.26       VL. SABRINA - PÇA. DO CORREIO                                        MANTIDA"
"1177-10       TERM. A. E. CARVALHO - LUZ                            3          1.02.06       TERM. A. E. CARVALHO - TERM. PRINC. ISABEL                           MANTIDA"
"No terminal A E Carvalho, para o mesmo itinerário da"
"linha atual, utilize a linha Jd. Das Oliveiras - Metrô"
"1177-31       TERM. A. E. CARVALHO - LUZ                            3          3.03.04       JD. DAS OLIVEIRAS - METRÔ ARTUR ALVIM                   1.02.01      JD. SÃO PAULO - TERM. PQ. D. PEDRO II"
"Artur Alvim ou Jd. São Paulo - Term. Dom Pedro II na"
"Av. Aguia de Haia"
"1178-10       SÃO MIGUEL - PÇA. DO CORREIO                          3          4.09.25       VL. PROGRESSO - TERM. SÃO MIGUEL                        1.02.03      TERM. SÃO MIGUEL - PÇA. DO CORREIO"
"3.03.16      UNIÃO DE VL. NOVA - TERM. ARICANDUVA"
"1178-31       SÃO MIGUEL - PÇA. DO CORREIO                          3          4.09.25       VL. PROGRESSO - TERM. SÃO MIGUEL"
"1.02.03      TERM. SÃO MIGUEL - PÇA. DO CORREIO"
"A Linha Paranaguá - Term. Aricanduva, passa pela Av."
"1178-32       ABEL TAVARES - PÇA. DO CORREIO                        3          4.10.05       VL. PARANAGUÁ - TERM. ARICANDUVA                        1.02.03      TERM. SÃO MIGUEL - PÇA. DO CORREIO"
"Abel Tavares"
"1178-33       PÇA. DO CORREIO - SÃO MIGUEL                          3          1.02.03       TERM. SÃO MIGUEL - PÇA. DO CORREIO                      4.09.25      VL. PROGRESSO - TERM. SÃO MIGUEL"
"1178-42       CONJ. HAB. VL. SÍLVIA - PÇA. DO CORREIO               3          1.02.03       TERM. SÃO MIGUEL - PÇA. DO CORREIO                      4.10.21      VL. SÍLVIA - METRÔ PENHA"
"1.01.19      MANDAQUI - TERM. PQ. D. PEDRO II                   No mandaqui, para o mesmo itinerário da linha atual,"
"118C-10       JD. PERY ALTO - TERM. AMARAL GURGEL                   2          4.07.46       JD. PERY ALTO - MANDAQUI"
"4.00.01      TERM. PQ. D. PEDRO II - CIRCULAR CENTRO            utilize as linhas 1.01.09 ou 4.00.01"
"118Y-10       LAUZANE PAULISTA - LAPA                               2          4.08.10       LAUZANE PAULISTA - LAPA                                              MANTIDA"
"119C-10       PQ. EDÚ CHAVES - TERM. PRINC. ISABEL                  2          3.02.27       VL. SABRINA - TERM. PRINC. ISABEL                                    MANTIDA"
"119L-10       VL. SULINA - TERM. LAPA                               1          4.05.10       VL. SULINA - TERM. JD. BRITÂNIA                         5.01.04      TERM. JD. BRITÂNIA - PÇA. RAMOS DE AZEVEDO         Transbordo no Term. Jd. Britânia"
"No Largo da Concórdia pegar a linha 3.02.12 Jd. Brasil -"
"1206-10       PQ. VL. MARIA - CORREIO                               2          3.02.19       PQ. VL. MARIA - LGO. DA CONCÓRDIA                       3.02.12      JD. BRASIL - PÇA. DO CORREIO"
"Pça. do Correio."
"121G-10       PQ. NOVO MUNDO - METRÔ TUCURUVI                       2          6.00.03       PQ. NOVO MUNDO - METRÔ TUCURUVI                                      MANTIDA"
"128Y-10       JD. PERY ALTO - LAPA                                  2          6.00.54       JD. PERY ALTO - LAPA                                                 MANTIDA"
"129F-10       CONEXÃO PETRÔNIO PORTELA - METRÔ BARRA FUNDA          1          1.01.03       CONEXÃO PETRÔNIO PORTELA - METRÔ BARRA FUNDA                         MANTIDA"
"129F-41       CONEXÃO PETRÔNIO PORTELA - PÇA. DO CORREIO            1          5.01.06       CONEXÃO PETRÔNIO PORTELA - PÇA. DO CORREIO                           MANTIDA"
"139A-10       VL. IÓRIO - LAPA                                      1          3.01.33       CONEXÃO VL. IÓRIO - LAPA                                             MANTIDA"
"148L-10       COHAB ANTÁRTICA - LAPA                                2          4.07.20       COHAB ANTÁRTICA - LAPA                                               MANTIDA"
"148P-10       PEDRA BRANCA - METRÔ BARRA FUNDA                      2          4.07.33       JD. PERY - METRÔ BARRA FUNDA                                         MANTIDA"
"No metrô Tucuruvi, pegar a linha Conexão Jaçanã -"
"1701-10       JOVA RURAL - CARANDIRU                                2          4.07.36       JOVA RURAL- METRÔ TUCURUVI                              1.01.17      CONEXÃO JAÇANÃ - SHOP. CENTER NORTE"
"Shop. Center Norte"
"1701-21       JOVA RURAL - METRÔ TUCURUVI                           2          4.07.36       JOVA RURAL- METRÔ TUCURUVI                                           MANTIDA"
"1701-22       JOVA RURAL - METRÔ TUCURUVI                           2          4.07.36       JOVA RURAL- METRÔ TUCURUVI                                           MANTIDA"
"No metrô Carandiru, pegar a linha Metrô Santana - Pq."
"1702-10       JOVA RURAL - TIETÊ                                    2          4.08.09       JOVA RURAL - METRÔ CARANDIRU                            1.01.13      METRÔ SANTANA - PQ. DO POVO"
"Do Povo"
"Na conexão Jaçanã, pegar a linha 1.01.17Shop. Center"
"1703-10       JD. FONTÁLIS - SHOP. CENTER NORTE                     2          4.07.28       JD. FONTALIS - CONEXÃO JAÇANÃ                           1.01.17      CONEXÃO JAÇANÃ - SHOP. CENTER NORTE"
"Norte."
"1705-10       JD. SÃO JOÃO - METRÔ TUCURUVI                         2          4.07.35       JD. SÃO JOÃO - METRÔ TUCURUVI                                        MANTIDA"
"1705-51       CEM. PQ. DA CANTAREIRA - METRÔ TUCURUVI               2          4.07.15       CEM. PQ. DA CANTAREIRA - METRÔ TUCURUVI                              MANTIDA"
"1709-10       JD. JOANA D'ARC - METRÔ TUCURUVI                      2          4.07.32       JD. JOANA D'ARC - METRÔ TUCURUVI                                     MANTIDA"
"1709-21       JD. JOAMAR - METRÔ TUCURUVI                           2          4.07.32       JD. JOANA D'ARC - METRÔ TUCURUVI                                     MANTIDA"
"pegar no Tucuruvi a linha 4.07.51 Metrô Tucuruvi -"
"1720-10       JD. GUANCÃ - CANTAREIRA                               2          4.08.36       JD. GUANCÃ - METRÔ TUCURUVI                             4.07.51      METRÔ TUCURUVI - CANTAREIRA"
"Cantareira"
"1720-21       VILA SABRINA - METRÔ TUCURUVI                         2          4.07.49       VL. SABRINA - METRÔ TUCURUVI                                         MANTIDA"
"1721-10       VL. SABRINA - METRÔ CARANDIRU                         2          4.08.31       VL. SABRINA - METRÔ CARANDIRU                                        MANTIDA"
"1722-10       JD. MARINA - METRÔ TUCURUVI                           2          4.07.45       JD. MARINA - METRÔ TUCURUVI                                          MANTIDA"
"pegar na conexão Tremembé a linha 3.07.16 Conexão"
"1726-10       CEM. PQ. DOS PINHEIROS - METRÔ SANTANA                2          4.07.17       CEM. PQ. DOS PINHEIROS - CONEXÃO TREMEMBÉ               3.07.16      CONEXÃO TREMEMBÉ - METRÔ SANTANA"
"Tremembé - Metrô Santana"
"172J-10       JD. BRASIL - TATUAPÉ                                  2          4.01.08       JD. BRASIL - METRÔ TATUAPÉ                                           MANTIDA"
"pegar na conexão Tremembé a linha 3.02.02 Conexão"
